,,,С  1 ФЕВРАЛЯ 2026г.,,
,,ТПО,,,
,,,,,
№ п/п,Марка,Модель,Объем двиг.,Год выпуска ,Стоимость В ЕВРО
558,PORSCHE, CAYENNE,3000,2024,37000
559,PORSCHE, CAYENNE GTS,4000,2026,56000
560,PORSCHE, CAYENNE GTS,4000,2025,49500
561,PORSCHE, CAYENNE GTS,4000,2024,45000
562,PORSCHE, CAYENNE TURBO,4000,2026,79167
563,PORSCHE, CAYENNE TURBO,4000,2025,79167
564,PORSCHE, CAYENNE TURBO,4000,2024,72000
565,PORSCHE, CAYENNE TURBO GT,4000,2026,84000
566,PORSCHE, CAYENNE TURBO GT,4000,2025,82000
567,PORSCHE, CAYENNE TURBO GT,4000,2024,81000
568,PORSCHE, MACAN,2000,2026,29200
569,PORSCHE, MACAN,2000,2025,28500
570,PORSCHE, MACAN,2000,2024,27000
571,PORSCHE, MACAN,3000,2026,37500
572,PORSCHE, MACAN,3000,2025,33800
573,PORSCHE, MACAN,3000,2024,31500
574,PORSCHE, MACAN GTS,3000,2026,42300
575,PORSCHE, MACAN GTS,3000,2025,37500
576,PORSCHE, MACAN GTS,3000,2024,36000
577,PORSCHE, MACAN S,3000,2026,34200
578,PORSCHE, MACAN S,3000,2025,33200
579,PORSCHE, MACAN S,3000,2024,32000
580,PORSCHE, MACAN TURBO,3000,2026,42000
581,PORSCHE, MACAN TURBO,3000,2025,38500
582,PORSCHE, MACAN TURBO,3000,2024,36000
583,PORSCHE, MACAN UT,2000,2026,29200
584,PORSCHE, MACAN UT,2000,2025,25625
585,PORSCHE, MACAN UT,2000,2024,23000
586,PORSCHE, PANAMERA,3000,2026,48960
587,PORSCHE, PANAMERA,3000,2025,47960
588,PORSCHE, PANAMERA,3000,2024,43000
589,PORSCHE, PANAMERA GTS,4000,2026,73800
590,PORSCHE, PANAMERA GTS,4000,2025,69500
591,PORSCHE, PANAMERA GTS,4000,2024,62000
592,PORSCHE, PANAMERA TURBO S,3000,2026,48960
593,PORSCHE, PANAMERA TURBO S,3000,2025,47960
594,PORSCHE, PANAMERA TURBO S,3000,2024,43000
595,PORSCHE,718 BOXSTER,2000,2026,33350
596,PORSCHE,718 BOXSTER,2000,2025,25650
597,PORSCHE,718 BOXSTER,2000,2024,24500
598,PORSCHE,718 BOXSTER GTS,4000,2026,38000
599,PORSCHE,719 BOXSTER GTS,4000,2025,36000
600,PORSCHE,720 BOXSTER GTS,4000,2024,33000
601,PORSCHE,718 BOXSTER S,2500,2026,38000
602,PORSCHE,719 BOXSTER S,2500,2025,35000
603,PORSCHE,720 BOXSTER S,2500,2024,32000
604,PORSCHE,718 CAYMAN,2000,2026,29250
605,PORSCHE,718 CAYMAN,2000,2025,25450
606,PORSCHE,718 CAYMAN,2000,2024,23000
607,PORSCHE,718 CAYMAN GTS,4000,2026,42300
608,PORSCHE,718 CAYMAN GTS,4000,2025,41500
609,PORSCHE,718 CAYMAN GTS,4000,2024,40500
610,PORSCHE,718 CAYMAN S,2500,2026,37300
611,PORSCHE,718 CAYMAN S,2500,2025,31900
612,PORSCHE,718 CAYMAN S,2500,2024,29000
613,PORSCHE,911 CARRERA,3000,2026,42300
614,PORSCHE,911 CARRERA,3000,2025,39500
615,PORSCHE,911 CARRERA,3000,2024,37000
616,PORSCHE,911 CARRERA 4,3000,2026,52100
617,PORSCHE,911 CARRERA 4,3000,2025,45500
618,PORSCHE,911 CARRERA 4,3000,2024,42000
619,PORSCHE,911 CARRERA 4S,3000,2026,65000
620,PORSCHE,911 CARRERA 4S,3000,2025,56800
621,PORSCHE,911 CARRERA 4S,3000,2024,54000
622,PORSCHE,911 CARRERA S,3000,2026,57300
623,PORSCHE,911 CARRERA S,3000,2025,49900
624,PORSCHE,911 CARRERA S,3000,2024,47000
625,PORSCHE,911 CARRERA GTS,3000,2026,75000
626,PORSCHE,911 CARRERA GTS,3000,2025,70000
627,PORSCHE,911 CARRERA GTS,3000,2024,65000
628,PORSCHE,911 GT2 RS,3800,2026,76650
629,PORSCHE,911 GT2 RS,3800,2025,67800
630,PORSCHE,911 GT2 RS,3800,2024,65000
631,PORSCHE,911 GT3,4000,2026,84500
632,PORSCHE,911 GT3,4000,2025,77100
633,PORSCHE,911 GT3,4000,2024,73000
634,PORSCHE,911 TARGA 4,3000,2026,60000
635,PORSCHE,911 TARGA 4,3000,2025,55700
636,PORSCHE,911 TARGA 4,3000,2024,54000
637,PORSCHE,911 TURBO,3800,2026,77100
638,PORSCHE,911 TURBO,3800,2025,75000
639,PORSCHE,911 TURBO,3800,2024,72000
640,PORSCHE,911 TURBO S,3800,2026,84500
641,PORSCHE,911 TURBO S,3800,2025,83500
642,PORSCHE,911 TURBO S,3800,2024,82500
643,FERRARI,296,3000,2026,124500
644,FERRARI,296,3000,2025,110000
645,FERRARI,296,3000,2024,100000
646,FERRARI,F8 SPIDER,4000,2026,125000
647,FERRARI,F8 SPIDER,4000,2025,84500
648,FERRARI,F8 SPIDER,4000,2024,83500
649,FERRARI,F8 TRIBUTO,4000,2026,142100
650,FERRARI,F8 TRIBUTO,4000,2025,123750
651,FERRARI,F8 TRIBUTO,4000,2024,110000
652,FERRARI,PORTOFINO M,3900,2026,84500
653,FERRARI,PORTOFINO M,3900,2025,82500
654,FERRARI,PORTOFINO M,3900,2024,81000
655,FERRARI,ROMA,3900,2026,121500
656,FERRARI,ROMA,3900,2025,84500
657,FERRARI,ROMA,3900,2024,82500
658,FERRARI,SF90 STRADALE,4000,2026,202084
659,FERRARI,SF90 STRADALE,4000,2025,201000
660,FERRARI,SF90 STRADALE,4000,2024,195000
661,FERRARI,PUROSANGUE,6500,2026,170000
662,FERRARI,PUROSANGUE,6500,2025,160000
663,FERRARI,PUROSANGUE,6500,2024,150000
664,CADILLAC,ESCALADE,6200,2026,42000
665,CADILLAC,ESCALADE,6200,2025,41000
666,CADILLAC,ESCALADE,6200,2024,40000
667,CHEVROLET,TAHOE,5300,2026,42000
668,CHEVROLET,TAHOE,5300,2025,41000
669,CHEVROLET,TAHOE,5300,2024,40000
670,CHEVROLET,TAHOE,6200,2026,42000
671,CHEVROLET,TAHOE,6200,2025,41000
672,CHEVROLET,TAHOE,6200,2024,40000
673,CHEVROLET,SUBURBAN,5300,2026,42000
674,CHEVROLET,SUBURBAN,5300,2025,41000
675,CHEVROLET,SUBURBAN,5300,2024,40000
676,CHEVROLET,SUBURBAN,6200,2026,42000
677,CHEVROLET,SUBURBAN,6200,2025,41000
678,CHEVROLET,SUBURBAN,6200,2024,40000
679,ZEEKR ,9X,2000,2026,23000
680,ZEEKR ,9X,2000,2025,22000
681,VOLKSWAGEN,TOUAREG,3000,2026,34000
682,VOLKSWAGEN,TOUAREG,3000,2025,33000
683,VOLKSWAGEN,TOUAREG,3000,2024,31000
684,VOYAH,DREAM,1500,2026,15000
685,VOYAH,DREAM,1500,2025,15000
686,VOYAH,TAISHAN,1500,2026,15000
687,VOYAH,TAISHAN,1500,2025,15000
688,VOLVO,XC90,2000,2026,23000
689,VOLVO,XC90,2000,2025,22000
690,VOLVO,XC90,2000,2024,21000
